"Kod";"Nazwa";"Okresy";"Typy aktywności i wskaźniki";"Lokalizacje";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2016";6,5;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2017";5,0;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2018";3,7;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2019";3,7;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2020";3,1;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2021";4,1;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2022";3,0;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2023";2,8;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2024";3,0;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2015";9,8;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2016";8,0;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2017";6,2;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2018";5,0;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2019";4,3;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2020";3,3;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2021";3,9;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2022";3,2;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2023";3,1;"%";"";
0000000;"POLSKA";"1 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2024";3,4;"%";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2015";30796;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2016";30530;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2017";30434;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2018";30249;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2019";30801;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2020";30775;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2021";30545;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2022";30399;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2023";30354;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2024";30345;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2015";18703;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2016";18443;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2017";18334;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2018";18183;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2019";18765;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2020";18753;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2021";18560;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2022";18426;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2023";18352;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2024";18314;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2015";12093;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2016";12087;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2017";12100;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2018";12067;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2019";12036;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2020";12022;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2021";11985;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2022";11974;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2023";12002;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2024";12031;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2019";17336;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2020";17099;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2021";17728;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2022";17741;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2023";17746;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2024";17678;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2019";10732;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2020";10568;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2021";10933;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2022";10832;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2023";10828;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2024";10825;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2019";6604;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2020";6532;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2021";6795;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2022";6909;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2023";6919;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2024";6852;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2015";15611;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2016";15895;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2017";16254;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2018";16375;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2019";16782;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2020";16557;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2021";17101;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2022";17276;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2023";17292;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2024";17205;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2015";9744;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2016";9785;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2017";9976;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2018";10027;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2019";10409;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2020";10234;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2021";10538;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2022";10557;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2023";10556;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2024";10532;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2015";5867;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2016";6110;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2017";6278;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2018";6347;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2019";6373;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2020";6323;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2021";6563;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2022";6719;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2023";6736;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2024";6673;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2015";1281;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2016";1065;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2017";862;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2018";617;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2019";554;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2020";542;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2021";627;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2022";465;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2023";454;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2024";472;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2015";761;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2016";642;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2017";509;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2018";361;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2019";323;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2020";333;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2021";395;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2022";275;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2023";271;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2024";293;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2015";520;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2016";423;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2017";353;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2018";256;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2019";231;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2020";209;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2021";233;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2022";190;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2023";183;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2024";179;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2015";13903;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2016";13569;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2017";13319;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2018";13257;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2019";13465;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2020";13676;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2021";12816;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2022";12658;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2023";12608;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2024";12667;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2015";8198;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2016";8016;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2017";7849;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2018";7794;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2019";8034;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2020";8185;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2021";7627;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2022";7594;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2023";7524;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2024";7489;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2015";5706;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2016";5554;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2017";5469;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2018";5463;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2019";5432;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2020";5491;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2021";5190;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2022";5065;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2023";5084;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2024";5178;"tys. osób";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2015";54,9;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2016";55,6;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2017";56,2;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2018";56,2;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2019";56,3;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2020";55,6;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2021";58,0;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2022";58,4;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2023";58,5;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2024";58,3;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2015";56,2;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2016";56,5;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2017";57,2;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2018";57,1;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2019";57,2;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2020";56,4;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2021";58,9;"%";"";
0000000;"POLSKA";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2022";58,8;"%";"";
