"Kod";"Nazwa";"Okresy";"Płeć";"Czas pracy";"Sekcje wg PKD";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2021";4133;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2022";4204;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2023";4339;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2024";4405;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";407;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";414;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";444;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";416;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";88;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";70;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";68;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";80;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";84;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";107;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";95;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";73;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";231;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";235;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";273;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";257;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2015";6974;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2016";7090;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2017";7245;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2018";7267;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2019";7383;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2020";7504;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2021";7612;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2022";7812;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2023";7917;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2024";7892;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";518;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";523;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";466;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";401;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";1303;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";1311;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";1268;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";1313;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2021";5743;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2022";5950;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2023";6142;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2024";6129;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2021";6904;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2022";7127;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2023";7167;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"ogółem";"wartość liczbowa";"2024";7167;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";399;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";411;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";365;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";316;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";1253;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";1256;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";1210;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";1259;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2021";5207;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2022";5433;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2023";5554;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2024";5548;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";708;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";685;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";750;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";725;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";119;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";113;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";101;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";84;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";50;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";55;"tys. osób";"";
0000000;"POLSKA";"1 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";58;"tys. osób";"";
