"Kod";"Nazwa";"Okresy";"Płeć";"Grupy wieku";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";34,9;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";35,3;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";36,9;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";31,7;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";32,2;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";32,3;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";32,1;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";33,0;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";84,9;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";85,1;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";84,4;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";84,3;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";85,0;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";85,1;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";86,5;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";86,8;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";87,8;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";88,2;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";86,5;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";86,3;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";86,6;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";87,5;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";86,8;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";87,3;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";89,6;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";89,3;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";90,0;"%";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";90,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";63,6;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";63,9;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";64,8;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";64,8;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";65,2;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";65,0;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";66,7;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";66,2;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";65,9;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";65,7;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";38,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";40,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";39,6;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";39,1;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";41,5;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";36,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";36,3;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";36,3;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";35,5;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";36,1;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";91,5;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";92,7;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";93,0;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";92,1;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";92,9;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";93,1;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";93,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";93,3;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";94,3;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";94,3;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";91,8;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";91,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";92,9;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";93,1;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";92,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";93,8;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";94,4;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";93,5;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";94,0;"%";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";94,3;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";48,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";48,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";48,4;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";49,0;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";49,0;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";48,8;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";51,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";51,0;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";51,8;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";52,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";27,2;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";28,3;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";30,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";31,2;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";32,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";26,8;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";28,0;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";28,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";28,6;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";29,7;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";78,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";77,2;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";75,3;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";76,2;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";76,6;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";76,7;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";79,3;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";80,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";80,9;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";81,8;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";81,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";81,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";80,2;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";81,8;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";81,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";80,7;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";84,7;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";85,1;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";85,7;"%";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";86,4;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";55,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";56,1;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";56,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";58,4;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";58,7;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";58,9;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";58,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";32,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";33,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";34,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";34,7;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";35,1;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";30,6;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";31,3;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";31,6;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";33,4;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";32,9;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";85,4;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";85,4;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";84,2;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";84,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";84,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";84,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";87,2;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";87,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";89,3;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";87,8;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";86,2;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";85,7;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";86,3;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";86,6;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";86,9;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";87,3;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";89,5;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";90,2;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";90,3;"%";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";90,6;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";63,8;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";64,2;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";64,3;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";64,2;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";64,8;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";65,0;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";66,5;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";66,4;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";66,0;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";65,5;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";38,1;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";38,7;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";39,3;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";38,8;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";38,6;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";36,0;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";36,2;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";35,9;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";36,7;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";35,7;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";91,7;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";92,6;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";92,0;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";92,2;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";92,9;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";92,1;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";93,6;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";93,5;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";95,0;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";93,9;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";91,4;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";91,7;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";92,6;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";92,7;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";93,1;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";93,5;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";94,2;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";94,1;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";94,0;"%";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";94,3;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";48,3;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";48,2;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";48,0;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";48,1;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";48,1;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";48,7;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";50,9;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";51,6;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";52,3;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";51,9;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";26,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";28,7;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";30,0;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";30,4;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";31,4;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";24,9;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";26,1;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";27,0;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";29,9;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";30,0;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";78,8;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";77,8;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";76,0;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";76,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";75,7;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";76,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";80,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";81,8;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";83,3;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";81,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";80,9;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";79,6;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";79,8;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";80,4;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";80,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";80,8;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";84,8;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";86,1;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";86,5;"%";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";86,8;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";60,5;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";58,7;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";59,6;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";60,5;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";60,7;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";61,7;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";62,1;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";62,9;"%";"";
1400000;"MAZOWIECKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";63,5;"%";"";
