"Kod";"Nazwa";"Okresy";"Płeć";"Grupy wieku";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";2397;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";17105;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";17004;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";17102;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";17086;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";17474;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";17398;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";17870;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";17713;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";17767;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";17798;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";1380;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";1367;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";1327;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";1287;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";1343;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";1142;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";1141;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";1134;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";1130;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";1171;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";4688;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";4619;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";4481;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";4336;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";4298;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";4226;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";4151;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";4034;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";3942;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";3826;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";4656;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";4692;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";4774;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";4882;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";5103;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";5143;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";5269;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";5213;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";5202;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";5162;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";9395;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";9352;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";9443;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";9383;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";9624;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";9590;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";9757;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";9644;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";9589;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";9564;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";828;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";821;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";771;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";732;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";773;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";671;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";657;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";652;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";638;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";655;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";2584;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";2574;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";2528;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";2422;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";2405;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";2365;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";2293;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";2215;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";2165;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";2089;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";2499;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";2510;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";2586;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";2624;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";2754;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";2802;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";2816;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";2769;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";2760;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";2734;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";7710;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";7651;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";7658;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";7703;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";7851;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";7808;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";8113;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";8069;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";8178;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";8234;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";552;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";546;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";556;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";555;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";570;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";471;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";484;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";482;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";492;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";516;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";2104;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";2046;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";1953;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";1914;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";1893;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";1861;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";1859;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";1818;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";1777;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";1737;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";2156;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";2182;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";2187;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";2258;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";2349;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";2341;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";2453;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";2445;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";2442;"tys. osób";"";
0000000;"POLSKA";"3 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";2428;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";17167;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";17039;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";16943;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";16855;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";17281;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";17365;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";17804;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";17819;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";17870;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";17742;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";1360;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";1339;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";1309;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";1255;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";1276;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";1096;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";1104;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";1105;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";1175;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";1171;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";4714;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";4632;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";4439;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";4306;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";4275;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";4160;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";4149;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";4044;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";3975;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";3778;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";4640;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";4659;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";4779;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";4859;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";5105;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";5146;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";5258;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";5251;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";5209;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";5152;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";9428;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";9386;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";9355;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";9290;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";9568;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";9579;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";9729;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";9669;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";9607;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";9543;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";821;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";786;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";758;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";720;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";718;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";660;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";653;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";643;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";661;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";649;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";2591;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";2571;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";2483;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";2403;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";2405;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";2320;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";2279;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";2201;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";2162;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";2061;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";2488;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";2519;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";2590;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";2627;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";2773;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";2798;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";2807;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";2782;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";2752;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";2724;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";7740;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";7653;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";7588;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";7565;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";7713;"tys. osób";"";
0000000;"POLSKA";"4 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";7786;"tys. osób";"";
